sentence_id	sentence	sentence_domain	source
c1c49aed4cee1e27a7b5df2e4eec7d344012db3205b25ea3cee4b72c4a468194	ओकोनोमियाकी बहुत स्वादिष्ट था।		tatoeba.org
c1d7fe1f348ae7f149abd5efe74f090234b24fabebd85ad9b33136284fcccc77	आप यह उपन्यास क्यों पढ़ रहीं हैं?		tatoeba.org
c1dd1c530dfb0148176a5d4adcd0d4b7f92fcf887dd9b07ea2737eb2866b860d	आप गे हैं।		tatoeba.org
c1e52718560b598c7d0c7fe4bd20e909098a27cf5203875879e43270c5b51d68	कपड़े उतारो।		tatoeba.org
c1e531bee092d6d1882d67b79808195888795ae14efed05003e2d311e6f197be	मैं आपको एक सबक सिखाने वाली हूँ।		tatoeba.org
c1edb7198680f55e32b200d3c220a95f1f1e15b422de851ae2bafbecd8294ef4	टॉम और मैरी एक साथ नीचे बैठ गएं।		tatoeba.org
c1f66e61ef52fe5b83898ab9005ebc7bb548d91727dd4cb69aaaa43bc769fef2	मुझे समझ नहीं आता कि वह क्या कहता है।		tatoeba.org
c1f6ee1c8a9e649366689979cf8ca208db5237259ddc86e09440743294765875	यह तुम्हारा काम नहीं है।		tatoeba.org
c1f9a60ed1bca5502cc941a6dc771c9da8b83a8df647d33f502fca8f93b73e82	हमें हर सुबह चर्च की घंटी सुनाई देती है।		tatoeba.org
c1fd514bccfb22e7954517d199a611908e710e0bb59f448d48845aaf74f651e8	गिर गया।		tatoeba.org
c1fe78bdbb34e03b8b70c261eb6126b0815beac7411061b53e2b50602a4a8a6c	चलो यहीं खा लेते हैं।		tatoeba.org
c1fecc998c4784d1905e4bf2c95d96d09828369edd8a34429232551583433346	मैं उससे इतना प्यार करता हूँ कि मैं उसे छोड़ नहीं सकता।		tatoeba.org
c2082ba13c4cd2db2e9cf3fcb3b487657158f64d1107695fcdad8eeb7a6c1398	वृक्षों के बीच मुझे एक घर दिखाई दे रहा है।		tatoeba.org
c209dc6db26482e8f1dc2310a2d10ba2718b1496a6b41137df55de07e3d48f33	आतंकवाद था।		tatoeba.org
c211ec81c7680d97176b83120462c9ac98ee59cf81c0bd12f0e4f72704691fab	ये ले।		tatoeba.org
c218ca9e51637b7e1ef5abbed95c1a0c5c664ae9dd0199db5ed8df45454afc61	ये हमारी और तुम्हारी बीच की बात है 	general	Self Citation
c2192bc2e9f66f6562dbfb6f81a692afa432dd21f9437322c0301da9ef81d91b	मुझे अफसोस है कि मैं तुम्हारी मदत नहीं कर सकती।		tatoeba.org
c21e297f6607e49486b8983ad3035380093d7ef4e9037478569c4bd33710eb82	तुम तो बिलकुल भी थके हुए नहीं लगते हो।		tatoeba.org
c22f4d722207060f08221e3dad9de57659474c09366c5e5c08ee40b2e7d676b2	वे फस गये हैं।		tatoeba.org
c234124ab56e2e4921f8e27a0ee6c5f6c7ffbbf06107aaf1724a0a27d95b74ed	वह जापानी कपड़ों में बेहतर लगती है।		tatoeba.org
c234dc537b00091b081d0d33783e55dc6ac6a0a8602cbc5034a3b0a589ff3b04	तुम्हें खाना चाहिए।		tatoeba.org
c236eb3afdd6fa4ccf89e885864a70dd380c9662265cb61546798afa2b16cba3	खयाल रखिए!		tatoeba.org
c2385f712a0e8f9f8cd268c0daa8e14108972be3f5ef836f1a22bb8c001aa917	कौन हस रहा है?		tatoeba.org
c2395a745c2dbb4b6ed4ac31729f1783ca2b40032621034273a7048ee2b069d1	आप रह सकते हैं।		tatoeba.org
c23eb903d38a0c5e0cdf208ea61da8cb6d073da5ed022ce8379012e2846f1cd8	"""मेरा जवाब अभी भी ""नहीं"" है।"""		tatoeba.org
c2517f28c87a51f43a1dd4b50e68f30297b3cfb7d3403a73c445e6653297be7c	ज़रूर। आगे बढ़ो।		tatoeba.org
c2604cc30fadb6edb1c7c3326e073aa1a456f527052566525f9f5afb543bbe6c	तुम्हारी भी अच्छी है और उसकी भी अच्छी है।		tatoeba.org
c265953350f5f2886127ae1308a0c5a45944d00cff83cb19056be2bbc66887c1	अक्टूबर को पूरे भारत में रेल रोको कार्यक्रम का आयोजन किया जाएगा		AIKS Press release
c2663c1ca621e718dce28a33a637ba337251922ffb9045c8f7d389eccc9e037d	ऑडिशन कैसा रहा?		tatoeba.org
c27654f90e0682bc963ae7ab80171db0d098dace937c14e73c86d39275f06e7e	मुझे देखिए।		tatoeba.org
c279379c9c3212068c00d26baf04ea6f681de130136a85ae88e128b33af6a03d	उसको इस कब्रिस्तान में बरी किया गया था।		tatoeba.org
c27a4a44f02e424e24e97e85d4080e4e86f0034e7c80cf3441e449109d7af2a4	चमत्कार हो गया!		tatoeba.org
c2804743ca4d15232d5329ad94ae814d321c0514ce12a6baeebc63e5eed67e3f	चिंता मत कीजिए। टॉम देख लेगा।		tatoeba.org
c2953af655bde78b9104d00dab5e3011b8b21528b30dc209562b2a012691491f	उस समय अलजीरिया के प्रधान मंत्री अहमद वाहिया थे।		tatoeba.org
c2a584dac2726202c51a7ebd99552d91e72acbf4551108deeb824411696b9c53	वह हसी।		tatoeba.org
c2a9a7f09433dc8c37a7740a72ca2a2b042b8f0d0d8d56867fd5d10fa0bc8368	तुम्हारी बिल्ली काली है।		tatoeba.org
c2bc8efc540b6794b5b739ef9db3c3a4b0bf17900a4d25113736f23df2176eed	देश एक खतरनाक मशीन होती है।		tatoeba.org
c2ca7ff54cd26f22b7f5116aafa6be9e2281f28769102657c800505d338f805a	तुम उस बात को तुम्हारे और टॉम के बीच आने नहीं दे सकते।		tatoeba.org
c2d421273afe7c2ac59491b2657443e6cd2a246778cc9dfb76cee1d7cabdf937	शुभकामानाएँ!		tatoeba.org
c2d927297715d1156982a15dc74a87f2d0be1a65924e279b91c6a205a2d83425	मुझे स्नानघर का प्रयोग करना है।		tatoeba.org
c2ddc85d4ec96c5b1357321db1bb2f558cc0ab5a676bee05c85db992c9f60f86	वे मरेंगे।		tatoeba.org
c2df5c4a5efd3356d8d916170b98664e67b42174bcb8915d52de71e803fa9a19	लड़के को छोड़ो।		tatoeba.org
c2e5beb3bb16e3605ebac19147687f438d612e7ad1910b476b8656fd8f6d3877	मैं तुम्हें इस बार बचा नहीं सकती।		tatoeba.org
c2e64f9c0c468f3bead16d906dc536bdad6e8847c1d7dd892f2b407d70425e54	सर्बियन एक बहुत सुंदर भाषा है।		tatoeba.org
c2ea6d7d5b3ff4c3ddc257a6b5be2f97dcb246c965241c001ed41bdf2c326f00	आप चावल में लगे घुन को देख सकते थे।		tatoeba.org
c2f57ec15ab6c1eadb115282ae44d97dd0709f2a73d20167df759e2f87fd816e	तुम मर गये।		tatoeba.org
c2f7c0462bb5d03d0ab85c5cbd2e58fc00d857407f4f4942743c66665c206065	खड़ी हो सकती हो?		tatoeba.org
c2f8689f2b444436618b67e6568d5dffbd53de997d9c2dabd48bfd1dd04d7a73	क्या मैरी को मुझ पर प्यार है?		tatoeba.org
c2fe4a7a51b20149101d9a140b7aa5f2f65119f13f6d49a6682eaeaa07d61d1f	मेन्नाद ने नीला सूट पहना था।		tatoeba.org
c311ff6039105ef3307aec577ff6c465cb5872fab42ec6bb816e1e3cd9e93943	क्या आपने खाना खा लिया ?		tatoeba.org
c317eae47d5707bc8f8382368f3a4e5546491586e59b08dd6c778035c27b6492	सीखिए!		tatoeba.org
c321a7c6c0848b5de637944551f0b2a19d35ebf37233a2a5797d5050dec8e39b	मैं तुम्हारे साथ हूं।		tatoeba.org
c324201082cd1ce81c8c48c211e349496645c31e5373cdf7cb9f516c36a4d49f	आज से दो हफ़्तों के बाद फिरसे आईएगा।		tatoeba.org
c32917cb4a34164a7e6bd6609a25308bcc8f75c735e67f1cedee2a8966d71f78	वे मेरी बात को समझते हैं।		tatoeba.org
c330d18b4803b78f2088a3d335d32836658a504e531fb640560cd1a541c5d672	टॉम डरपोक नहीं है।		tatoeba.org
c3328c9f780fadcb2b157569d462a363aa4690034550b13917e07ddfee1c34cb	थक गए हो क्या?		tatoeba.org
c3330db92fbb2e7af57258473d3b823a9062426cd5aef3bd3308e498cde91709	आप क्या कहने की कोशिश कर रहे हैं?		tatoeba.org
c33854f41d1f3e473c175625b8b556c7bd4ab5d2d692b7ba9716af374119c506	मैं तुम्हें नहीं रोक रही।		tatoeba.org
c33c3bd354c75b8e41e75f5fb379e7652e27d01e68582b49a02e929da432e135	तुम भाग सकते थे।		tatoeba.org
c3408622cebabf008651af8b6e5c26399db8d50e1f810f81bb66db834245f48c	वे नाचे।		tatoeba.org
c342bcddd6c18360d41559a39cb11e8a59d1abdda7f6236d636da2bacb6cb188	दरवाज़े के पास एक लड़का है।		tatoeba.org
c34b7f2b826525bb4e942261b0dc0c926e52075da9e4fba06b567f70f5bb2771	टॉम तो बिलकुल पतला है।		tatoeba.org
c34c6e0397784ed1f6c998799c1599fabfd8f0af90d9ee305bf8930264ef3cea	मुझे बचा।		tatoeba.org
c3544e7c64f73b30bbfac52f9efd058f0eed3be52d1da4a4a81de9197b9be904	हम शत्रु थे।		tatoeba.org
c35b2c93b907afe48b9eb5e365c98d9925c3167a6cc7b15253daffd728e1c9f6	वे रोने लगीं।		tatoeba.org
c35d335a5d8aa12caba44fcf042ffde3aa24f3087152e35ff06e0e5fe6860521	टॉम जैसा कहे वैसा कीजिए।		tatoeba.org
c3625f5a2e1eb6ab9014c4552f015389ec081b661304376aff7fcbbe8c1c6dd0	समझ गयी।		tatoeba.org
c363c1ce5accf546623da247d38e79dc493359bc38e4535d5c15b3c1dac2b40e	गुस्सा मत कीजिए।		tatoeba.org
c368c3277fcfbfc8077e25e936a017f1e47aeb37e6f5eea06e5c7e255bcd6f4b	हस्तमैथुनकर्ता.		tatoeba.org
c37721145a1434975333360f119244f47f26cd05e1e1f9b37ed5a55f622f0b00	वह मेरा राज़ है।		tatoeba.org
c37a194dddaacd5488bf77210c499100cc1b46cbd918060f53a9322ea968c64b	उन काले बादलों को देखिए।		tatoeba.org
c37ff54cffd3fb8f74f8f336751de14b5f814b80f1443232f980d39b8e129fe7	क्या सब कुछ तैयार है?		tatoeba.org
c388030caf3fd6c57583eb3fb3d81b3c6eaae366a5bc26cf6042a5693bb44047	वह गिर रहा है।		tatoeba.org
c3928c176a5302acc5e9c2ccd270807f51c7f99433a4325a91996d55dc2bd7df	यह पुस्तक चीन के बारे में है।		tatoeba.org
c3970d2e1fe227f39dc475c90894aa4e1fa794f23044b576ba80e22f7ba78ad4	నేను ఎలా ఉదహరించగలను?		common voice
c39d110034b6cd09501183df79950caf092479dfda9463fdfde63f50b30e5a89	रास्ते में एक बड़ी भीड़ खड़ी थी।		tatoeba.org
c39e30f1b680c2fd55f066302da82d7d621d144d17df1e6553e56ae89acb1d55	लौंडिनें और दाइयाँ आपको बहुत मिलेंगी।		http://premchand.co.in/story/mahateerth
c3a060a4adb9487c4ec25ce4ce9cd86af908d5061aad70d1b6e0490e5679fc33	क्या आप मुझे लेने आ सकतीं हैं?		tatoeba.org
c3b6af3629c338ace38ea817333e35f8537033005ca666b1b87a84d33d75fa5c	वे रिपब्लिकन पार्टी के सदस्य थे।		tatoeba.org
c3c001312fc98f3e420ed3b183b32a7ed95054a344be70473f3296dbbd79154b	सामी चर्च जा कर लौटा।		tatoeba.org
c3c414c33042dceb5064d7196d528c260379ef7aaccc85d69fa15d2e2a0958d0	टॉम कहता है उसे भूक लगी है।		tatoeba.org
c3d083b115119d9ad3fe5436c140179a2a48768dbc9ff49fe48bf4880ca1a9eb	में रोज कार से दफ्तर जाता हूं.		tatoeba.org
c3d3aa1ec141ad2da2996b9f322e27445b2f858effe0b2d01326dfd4e110a139	मैं घर पर ही रहूँगा।		tatoeba.org
c3d56ccada9982c59674a0804210585d611248b4573f54063328033778acd55b	“मुझे यह गाना पसंद नहीं है।” “मुझे भी नहीं।”		tatoeba.org
c3d96d37dbf1e532785cb82025c9b2c91523bc36bf0676300544a09fc3bb24c0	मैं पढ़ता हूँ।		tatoeba.org
c3de873f065c9c081d4078fab4dc69d9db3b770396c1d71637ab0c3cd6d4bdbc	क्या तुम गोल्फ़ खेलती हो?		tatoeba.org
c3e0eefb34d471a339a3a545cc77291273b05b9cbfba8861d68109f9f91bdd75	"""२००९ में एक वित्तीय संकट हुई थी।"""		tatoeba.org
c3e20992407833bf42ab23418c43deda3ab58e7d06ef25ca35042bd1b42bcf2e	मेरा कोई प्रेमी नहीं है।		tatoeba.org
c3e35b5728c951dc47be5dee24a4420b761fe6739a832f83510db7e8ee1bb208	मेरा नाम जॉन है।		tatoeba.org
c3e81e8b116a2308d81351fce8c2235fc20c9f9c973ad5f437c885e84f1066e1	इस नदी में जुलाई के महीने में तैरना खतरनाक होता है।		tatoeba.org
c3f49b3495ed93601b0a79bbdce8ae4efcbfe6c475d87fc7993ab7513d8e3c68	लेकिन मुझे गलत मत समझिए।		tatoeba.org
c3f5106d1949c512187d64c634e0046d9d0681e93ac0eddb9758d6c7e4b8decf	सेक्स बिकता है।		tatoeba.org
c3f84d8e95ec90030ef2fd551f774bca61bab3c867585ae9f4e93f3e17590cfc	बॉब जापान कब आया मुझे पता नही।		tatoeba.org
c3fe61d090d58fa7849c5fd4aee63584c1820f475034c39f7cb229c2951bd556	नीला है?		tatoeba.org
c3ff71820423c32165fd526fa95d567b565320a7053950c09fdda09783b6f8f5	मैं अपने काम से ध्यान हटाना चाहता हूँ।		tatoeba.org
c401208cde76a55a967bd480faa07ffa1d4534562a5e1bded84324c05a14d07f	यह संदेश उसके लिए है।		tatoeba.org
c40f5358c102bd6191bd000d3fe724a200dcb606c63d3b33278c60f61db7423a	जॉन बाज़ार में जाता है।		tatoeba.org
c4150a551fe5067e165dae5af928ad621bd8e00f2a24642201dd32fb7beed8ae	तुम बड़ी हुई हो।		tatoeba.org
c42eb4710110e4834b3c54695980e1401cde02b588d94a00d0a844a5e9dca657	मैं तुम से बहस करना नहीं चाहती।		tatoeba.org
c42f0ce92f16dfe2d42733d99d7d7e4bfd036badaea7285857bba0425a5f2649	क्या चल रहा है?		tatoeba.org
c43a8c30f30adba293803c1b8aef807e3adeaa2ea509928e47263b9d74251b7e	क्या आपके पास एक गाड़ी है?		tatoeba.org
c43da720a485544f68befa459cac2bda300a7ccb3ffcbec64f628cc8aeaf422e	तुम अंधेरे में क्यों बैठे हो?		tatoeba.org
c43dbf8b5a8853e3d2029ad46f069d0fd40f48705326872c8bf6de4f20b76dcd	कैंसर हो सकता है।		tatoeba.org
c440c338e1154dc914c04dc630fc200e70152a0b9369930a00697a288e0acd0f	मेरे पापा बीटल चलाया करते थे।		tatoeba.org
c440ca0bb01d70da95a3d7da55870bd2ec080be7a6c9282606faf37d702c4994	वे पढ़ रहे हैं।		tatoeba.org
c44208916775378920dec0949d4db52c1dc0b1e6dc152a571c4872af6b428ab5	क्या टॉम गलत था?		tatoeba.org
c44af6e73cadf62a392710aa0fe1e1f1967c7538d8973a447f29162c4948711d	मैं बस देख रहा था।		tatoeba.org
c44bfad1d39c4b58168995ea376a7f25a5feefd295979d7e08dc7bccd1ec0803	चलो बेसबॉल खेलतें हैं।		tatoeba.org
c44f138c2932d5368625c9167d29731b821a01009c831ec7d4267aa2ddae4f80	बढ़िया		tatoeba.org
c44fc80856718e04933479dad233fc49af7b462803ff917f9af2cc008906566a	क्या ततैयां ज़हरीली होती हैं?		tatoeba.org
c45017b810d9400cc5b364c49c46a0f69a80f782a9b7f0ef4253198632161d7a	इस शब्द का इतालवी उच्चारण क्या है?		tatoeba.org
c4550e23f464dd26f95431b66015ba6f5ea6a6a1bc5870d43cead3094b4b17fb	भारत एक विकासशील देश है।		tatoeba.org
c4575c888a974e242e310b2238fc5bbe2e71e9086c1a4383fc45c463791f0e12	उसका परिवार कहाँ है?		tatoeba.org
c45cada802c9a1161d19161689696f02b847ce4fa41174272f7d052c509613f6	वह थोड़ी सी अरबी बोलती है।		tatoeba.org
c472a7c8512f9f4dbbdf81973caa7d44ac6af555a2107373033e354882f94bc3	मुझे तुम सुनाई दे रहे हो।		tatoeba.org
c4771081eaefd2525c5833cf710455aa136f965cbcfba084f3aadc5597a0750e	वह लड़की वर्ल्ड ऑफ वॉरक्राफ्ट खेलती है।		tatoeba.org
c47bc34a04f65608ef39c87524ab8cf020ceb5ccd093bf1bb4833f94697db5c9	दूसरा दिखाओ।		tatoeba.org
c4833f24a77aae2cbc1ebfddc1492344656dd720d54f27a75c3777532d188be4	जापानी राष्ट्रीय शक्ती अभी भी विकसित हो रही है।		tatoeba.org
c485d58c1f29909e2235756a1595e54b35eb3fe2d50651a0a7171239169fbf84	मेरा जन्म ओसाका में हुआ।		tatoeba.org
c487183daa1af1c4c21818aefa51238c95dfb87a2d2cb1ba7d86c1b9734650ba	मैंने दिवाली में एक नया घर खरीदा।	general	cc0 from tatoeba.org
c49c0a3bebcf427e21a03e7709215e927d420c5cfbff5a5e985a2f5de3af8394	मैं कहाँ बैठूं?		tatoeba.org
c4a3a345db689eab67640e34a10b175e17abf23ede6b238f43f953e7c1794be8	मुझसे उस तरह से बात मत कीजिए!		tatoeba.org
c4a62d87209286ccbd3c282789c6b370514bccbdbc2cacec27e8ddaadd2e6a40	उसे बदले में क्या चाहिए?		tatoeba.org
c4a80757d6227395d064f1201693fdce780b78778983b2ca1b2a9507fa4209d4	हमें कुछ नहीं दिखा।		tatoeba.org
c4be85ed57d446ad74f0075bd1bc25a102422a6ca98b35d4b5d3a0063f7fa07e	मुझे याकितोरी खाना बहुत पसंद है।		tatoeba.org
c4c83ce80317c99abfe2ad96c355ba938645e6f18190fece160f98900a7af30c	केट हमारे कक्षा के सभी विद्यार्थियों से सबसे होशियार है।		tatoeba.org
c4c8be6b3eca4cf413077847cc6bcc1f397f64ab9cba6ea6563fea3dcc542a77	मुझे इतना दूर चलने का मन नहीं है।		tatoeba.org
c4cc54ef2c0af329375186c80162493d8c44077995599aae24375b80f876a773	मैं आपको खोना नहीं चाहती, टॉम।		tatoeba.org
c4db580a0d28b340de4551048e721850a6f7ed04a2fe209237388b4d69d97ecc	चीनी गर्म कॉफी में घुल जाती है।		tatoeba.org
c4de80d43b6cda1711d71c0c5eaa5355df7aadbbaeb0aa66dc8ce49bc3889b10	यीशु सुतार था।		tatoeba.org
c4e4a3f855032ccf26788b9753be435a0c33c4ac20d1e24b33cad807e18fd5f7	मैं यह पुस्तक पढ़ रही हूँ।		tatoeba.org
c4f103c16148e10c4a04bcfebb9d7a7ff496ad08a7b2a6f9c96f131aa3191847	टॉम ने मेरी गाड़ी ली।		tatoeba.org
c4f223c251a6c9183215abc18677def79d0bdbfd68e6e54d2743602dbcd0c2c5	पैसे दिखाओ।		tatoeba.org
c4f74cc015523e420e27971f951b4fe91266ab1c9261243ae859e3f5ab3bfb8e	यह काफ़ी अच्छा सवाल है।		tatoeba.org
c4f7ea76d030f22588454cd489fe2840f276545bf918647461cb27e6a48e1683	टॉम तुम्हें वैसे करने नहीं देगा।		tatoeba.org
c50235c7a53f90c21c9e662b0196b49611d9167045b2e0dc3e15adf10daae7fa	वे लौट आए।		tatoeba.org
c502483693819caaea9a31abe0b3797681c64d4bfc1f5aa1356980a5c2823818	वे नहीं चाहते।		tatoeba.org
c504066a2985159fc026a5a7581b427d7c05012269bac5613a87096ccc22dc78	मैं आपकी करुणा के लिए अत्यंत आभारी हूँ.		tatoeba.org
c504261dfefdefaa4be87f9036ce4e98a044c055ce6267220c29d66b1d2644cd	तुम और मैं वैसे नहीं हैं।		tatoeba.org
c50989c4d72cd7401c1c2a21638bc3139d8e943e72d42b1cd7583929bde2f98e	श्रीलंका एक सुंदर द्वीप है।		tatoeba.org
c50d0b24258c8c59d2910ce0e3b01c6e1f85bc2eb4bf9eec28d0a982d20a1c91	टॉम का कुत्ता खड़ा हुआ।		tatoeba.org
c517df8787d71623d3a0e608f320ca92d232bd346333807616778dee9a1808b2	टॉम ने गेंद पकड़ी।		tatoeba.org
c51befb09b0a2a5dc74c975e33d64055f8c7a546f952bbf6a273e455319f3f2c	मैने आपको देखा नही।		tatoeba.org
c52194ca10956c99c50e3fefd7decb123d3d7d061fe340d9d00f522b2774d2b2	फ़ोन उठाओ।		tatoeba.org
c5242f39b0f1db79f5abe9bf370ceebf35088637ebfdea2b4e7153b3d5c3cb81	मैं कल रात उनके साथ थी।		tatoeba.org
c5247889ea695a1f9c6af2915cffab1603cc56a64c73ce17b7a119273649a685	तुम मुझे देखते हो।		tatoeba.org
c52acda1673fed33a8afdcebc4249e59a131742ed7454479a33188f5609dbeb1	मेरे साथ आओ!		tatoeba.org
c53ff6428b5237ba86f75cbd7bda440987b83e91afe4c88c8d8774e9c029a423	टॉम पटाखों के आवाज से डर गया।	general	cc0 from tatoeba.org
c545f2c301f0684c613b9817be85b8bc228a84c24bada58625cdb0fb03a1364f	हमने मामले की हर पहलू से छानबीन करी।		tatoeba.org
c54a8965e0e89edad518d6d4de4f0e43d5291d89002cb759a5b10860b6ff4031	रूस प्लूटो से बड़ा है।		tatoeba.org
c54d3b270fc270db5d4a387d878c44e36a6760b3190ba269354e3ff53f665d1b	जल्दी निकलते हैं।		tatoeba.org
c54e00541f01f9a8d52ac11652e5ac255ae3399a2ff8423cb4ca3eaa4cd57876	उन्होंने कहा कि वह हमारी मदद करेंगे।		tatoeba.org
c55291fc480e2ef7494d8013ab326e8569863cb6141bd59ea26b9148133e891c	आप एक कप चाय लेंगे?		tatoeba.org
c553ee67763e6fe2ad1097ccc21f2276998ad79a0ae715a3f966579ddc2e8bab	मेरे बस की बात नहीं है।		tatoeba.org
c555e19116ddc2010116e91e3a7a2b4c6f6eac66de515bcf7abf3125fe70f713	जादू।		tatoeba.org
c56254f8857a5d08543a7c7db579edceae10bddd5a16151eb8b4cf3e6bb98b04	मैं प्रार्थना करता हूँ कि वह अपने घर को सलामती से पहुँचे।		tatoeba.org
c564fa8e0e6317dc0812a10d653522f8b0ad8522bf5d84004f64d5824e47ad9d	मैं देख रहा हूँ।		tatoeba.org
c56b4d7cc14999d9ee0e25c7949e8bf87ff369bb73169a48e32a5e26ed3b6f1e	क्या आप यह गाना गा सकते हैं?		tatoeba.org
c56bea18a8eab78b9f81a30c1c954cd8c0e29fe687447528c6a3e94bdb63f4c0	टॉम कभी पतला तो था ही नहीं।		tatoeba.org
c58e879a498c0cb37fb2d7f57d40130f576e91f34fa845d344d12ceee83f21cf	क्या आज कोई अनुपस्थित है?		tatoeba.org
c599df687bc0ef85f347c769e8bd14e55fdefe06f767b3d9fa3d9dcbdf84f1ee	वही तो मुझे समझ नहीं आ रहा।		tatoeba.org
c59b8769e6872613a7a0ce9ad5eda9304db42ab0a5334673116b0e7ff92ad62b	अपनी पीठ सीधी करो!		tatoeba.org
c59d888cf0bcb5383058dd6309312616c11a24bc37bb2e52ee5e3afad1a87d51	मैं एक यूरोपीय देश में रहती हूँ।		tatoeba.org
c5a406a6d92316bcc5394389ac1e00c3cbc1a3b42b2fa59999b6170d54233331	उसको यकीन है कि वह परीक्षा में पास हो जाएगा।		tatoeba.org
c5a51f87fb2081015d54dfd9d5de29915628b29e9e25e3e2dd01e25ebf7530f5	सामी और लैला ने एक साथ नशा किया।		tatoeba.org
c5b90baeb8ba36c9bfff6cfd3bf576bb67a1fc2e49944f71b6122d80f4eb3de8	वह किताब कहाँ है?		tatoeba.org
c5bfd8dd889db63c60732f08be305e9cf0cb8954b7dbecb4a2df3722046e3367	शब्दों का सिंधु मगर अक़्ल का एक बिंदु।		tatoeba.org
c5c058398d7ee2f2e13ac9932d27edb140706718f5a6ea0b79cf611eea40d251	यह एक राज़ है ।		tatoeba.org
c5d98185e08e431cc27a835e7e2a3825e63241e8868d8dcae26b1df26866627e	दो केक थे। मैंने एक खाया और फिर मैंने दूसरा खाया।		tatoeba.org
c5dc6f8a35ed0bc1b36ead4780020fdfb83dc8d704c01aba49afe7e43225bee3	तुम्हारे पास पानी है।		tatoeba.org
c5f09915ed18d96018a5057b2ea89c9420f00237ffdb8e4ec366e2794ae216fa	टॉम सैनिक बन गया।		tatoeba.org
c5f7b4ed84e01dfb0d95d8e1862008ac9321f8a970d78408c8884a9e604b1d53	टॉम ने फिर देखा।		tatoeba.org
c5fedfb35012e6ff80e0b091cbb9ffe917552cff9db116443742fb559683441c	मुझे लेस्बियन पॉर्न देखना पसंद है।		tatoeba.org
c60564b9af1cb9b64460be06e94f7e33c39def5afb9c3c05eff67deb17158f9f	क्या टॉम तैर रहा है?		tatoeba.org
c615a60acc89c5e1d72d73ede055a2b62cebcb426004fea7dcadbd33e6baefd6	तुम इतने जल्दी क्यों आ गई?		tatoeba.org
c619364d774529fbcc6619ab56d1db258ffb780cb23a376b05fff2c67c884f35	मुझे बदाम पसंद हैं, मगर मूँगफली नहीं।		tatoeba.org
c61a2ad0d4cfa6ab5a95c228018d68e3422262261020e18b81da0239f36254cf	मुझे समझ में नहीं आ रहा कि क्या पढ़ूँ।		tatoeba.org
c61c6f4e1c7a9d21bc6564958b6f0461699ae18a1a78b67277e6419fc002766e	मैंने दिवाली में नए पटाखे खरीदें।	general	cc0 from tatoeba.org
c62be8c9fe0ec920d53e41cc321549547fa96bd07a5809820dee2703c17c90b1	संयुक्त राज्य की राजधानी लंदन है।		tatoeba.org
c634170decded431dd31fc8833897c7282f5a1e3a7e6c0bf5fea425f03cfdd21	तुम इतने जल्दी क्यों आ गए?		tatoeba.org
c64300924df8897aa1d778dc10651000c6be6f83635aa998657d6402002ab3bc	टॉम अपनी पूरी कोशिश कर रहा है।		tatoeba.org
c644ce16e6391709a3be0f9d6196e2ba4ec4122863df0d92c0f75e9e7ae6a090	तुम खा क्यों नहीं रहे?		tatoeba.org
c65881c36c2bf1ea735423e8c7198755b513622ab22f8564f5238982540e7021	हम तो टॉम को जानते तक नहीं।		tatoeba.org
c664c781064f1639adf7b5367122aeb1f0c8317e6f708012b621e765478b4135	हम रविवार को मिलेंगे।		tatoeba.org
c66a4eee01347cb7f5ff99d095589f4f9cf86f555ee80d2c952ff57abae7afce	मारिको ने अंग्रेज़ी ही नहीं जर्मन भी पढ़ी थी।		tatoeba.org
c6705965d3724d35e209c02c0db047faf34dbd942ea4abe9885c8401cfcde076	रानी है।		tatoeba.org
c672032c71156234138f795e0c588f7dddfb307319066601afd5df5850f51bd2	एक चोर ईमानदार लोगों में विश्वास नहीं करता है।		tatoeba.org
c6958f140728891b7cce0bdd3a87cbf57a7c3b7e5ee324f6f3eee2f1912db434	टॉम की मॅरी नाम की एक बहन है।		tatoeba.org
c6998ddf8b73312860f9c033d2c0d6bf3655fcfb5dd9cdd3b9e04ee96552cdb9	रॅशेल कॉरी एक अमरीकी थीं जो गाज़ा में मारी गयी थीं।		tatoeba.org
c699bd34b450d1ba982adf5a9213c6b6a37fec9c5c209358780ee01778b0b925	टॉम काफी बलवान है।		tatoeba.org
c69b82b6a93085ab212870660d82615b40b2eb8aafae086803ff81b95d16d888	इस गाॅंव में पुस्तकालय नहीं है।		tatoeba.org
c69e76c6f482348db6dcdf91b3c3cae0b6fc73fe624895596ac426b3a1ad9896	हमें टॉम के बारे में पता है।		tatoeba.org
c6a36ffa462839b7f5bc63a4e6d9b62a2966b00bc1d121ce6fcb0f4c0f6268cf	मैं स्पेनी सिखाता हूँ।		tatoeba.org
c6a5c383a5edd654f5855bf760cf59c03bfef511e32d7fd9bb1b2adda62d10c6	मैं बिलकुल वहीं करूँगी।		tatoeba.org
c6a69f91cfc2764a4ccb1846744423f4c46b78cddfcb535ff958c91e1f85e15a	बार्सेलोना स्पेन में है।		tatoeba.org
c6b029e02259f97fcbb8e8e255c556b090b9c9eab30730505fa4ad98950a3d38	हास्यास्पद!		tatoeba.org
c6bcd436a02cf5e4277f04746045f19cabf8ed0c8c95c10fb67923d840e89266	आपको चीन का कौनसा क्षेत्र सबसे ज़्यादा पसंद आया?		tatoeba.org
